Epoch,Training Loss,Validation Loss,Training Loss,Validation Loss,1 layer,2 layer,3 layer,4 layer,5 layer,12 layer,1 neuron,5 neuron,10 neuron,30 neuron
4332,0.60807,0.6166,0.3891648,0.3918944,0.781673811,0.644939049,0.543951239,0.474360991,0.384688793,0.35270496,2.649931306,0.915802558,0.715205998,0.490911546
4333,0.610826,0.635763,0.39092864,0.39890848,0.791737891,0.648590313,0.54767225,0.4593378,0.38947024,0.359017632,2.661577426,0.926657658,0.725467833,0.496907724
4334,0.609338,0.595005,0.38997632,0.37621664,0.734896051,0.591916841,0.506333472,0.423066778,0.361253422,0.338594976,2.610064666,0.872480358,0.669292128,0.463498809
4335,0.610978,0.601295,0.39102592,0.38173024,0.761859651,0.627887721,0.522710176,0.436168141,0.386134513,0.343557216,2.628660066,0.895259858,0.695209703,0.487959582
4336,0.61044,0.608251,0.3906816,0.38858016,0.780159571,0.625327657,0.525862125,0.4290897,0.38167176,0.349722144,2.644259946,0.912209758,0.713172118,0.48777936
4337,0.610174,0.608314,0.39051136,0.38872576,0.780955171,0.629164137,0.505331309,0.413865047,0.361492038,0.349853184,2.644403346,0.912679258,0.713886193,0.471729482
4338,0.609271,0.591398,0.38993344,0.37277536,0.744854771,0.619083817,0.531667053,0.433333643,0.349466914,0.335497824,2.610002746,0.877428758,0.677998268,0.455059283
4339,0.612667,0.777807,0.39210688,0.44495168,0.828081091,0.683664873,0.551331898,0.461465518,0.402372415,0.400456512,2.723392226,0.975736658,0.764994983,0.517045264
4340,0.609526,0.618639,0.39009664,0.3930128,0.750392211,0.618713769,0.525371015,0.420696812,0.37295745,0.35371152,2.632208906,0.891300558,0.685619298,0.476626072
4341,0.609123,0.651213,0.38983872,0.40330752,0.762936931,0.648749545,0.550999636,0.475199709,0.388159767,0.362976768,2.648375986,0.905656458,0.698616813,0.491659105
4342,0.609513,0.658188,0.39008832,0.40566432,0.799543731,0.662034985,0.533227988,0.46138239,0.387105912,0.365097888,2.668636186,0.934089958,0.733180288,0.496502721
4343,0.608875,0.617593,0.38968,0.39246976,0.754199171,0.618159337,0.515327469,0.435061975,0.37404958,0.353222784,2.632369346,0.893284258,0.688970443,0.477896516
4344,0.610405,0.614686,0.3906592,0.39202912,0.751208531,0.631366825,0.53189346,0.429514768,0.365211814,0.352826208,2.630033386,0.890620958,0.686061638,0.470293643
4345,0.609785,0.601392,0.3902624,0.38220512,0.769634531,0.649307625,0.5414461,0.44635688,0.368685504,0.343984608,2.629022386,0.899328458,0.702058013,0.474814095
4346,0.608544,0.650257,0.38946816,0.40281632,0.790895731,0.648316585,0.547453268,0.453962614,0.381970091,0.362534688,2.659864186,0.925379958,0.724516788,0.490652064
4347,0.611903,0.60872,0.39161792,0.38856224,0.776891651,0.628313321,0.511450656,0.412360525,0.36948842,0.349706016,2.638208066,0.907549858,0.709556203,0.477100708
4348,0.60904,0.581174,0.3897856,0.36303424,0.749613651,0.622890921,0.501512736,0.412810189,0.341848151,0.326730816,2.598641066,0.874127358,0.680742078,0.448303992
4349,0.609827,0.607377,0.39028928,0.38793728,0.767166691,0.644933353,0.540746682,0.453797346,0.371837877,0.349143552,2.631920626,0.899543658,0.700260933,0.477379033
4350,0.608996,0.628026,0.38975744,0.39584704,0.783726451,0.637781161,0.526624928,0.429699943,0.352959954,0.356262336,2.647710266,0.915718358,0.716724428,0.465511635
4351,0.608039,0.612213,0.38914496,0.39048064,0.748210051,0.636168041,0.509334432,0.445067546,0.358454037,0.351432576,2.624185666,0.886197858,0.682707003,0.464002801
4352,0.610009,0.633891,0.39040576,0.398048,0.752027411,0.625621929,0.518097543,0.438078034,0.380062427,0.3582432,2.633261706,0.892644558,0.687181698,0.482578853
4353,0.609789,0.600203,0.39026496,0.3810624,0.740891811,0.609113449,0.517690759,0.446952607,0.376362086,0.34295616,2.610308306,0.875600058,0.674568873,0.47620968
4354,0.609698,0.606339,0.39020672,0.38698208,0.756661491,0.617729193,0.511783354,0.428626683,0.364501347,0.348283872,2.623712826,0.890187158,0.690042908,0.469638509
4355,0.609059,0.637578,0.38979776,0.39892384,0.784453251,0.655162601,0.55093008,0.463144064,0.404915252,0.359031456,2.649150466,0.916801858,0.717540403,0.507292573
4356,0.607691,0.659123,0.38892224,0.40538048,0.771159891,0.623727913,0.51538233,0.423105864,0.348884691,0.364842432,2.648560426,0.909860158,0.705834958,0.461079784
4357,0.609109,0.586954,0.38982976,0.36856096,0.725390371,0.585112297,0.494889837,0.39831187,0.357049496,0.331704864,2.588456146,0.856923258,0.658273593,0.457024248
4358,0.610006,0.596654,0.39040384,0.37758592,0.754265331,0.634212265,0.519369812,0.436295849,0.361036679,0.339827328,2.611518586,0.882891958,0.686421988,0.465407735
4359,0.609608,0.632443,0.39014912,0.39745632,0.762785731,0.620228585,0.502182868,0.403746294,0.330597035,0.357710688,2.635249186,0.899017458,0.696843663,0.44428112
4360,0.610263,0.622511,0.39056832,0.39448768,0.746808913,0.613047131,0.521237704,0.430590164,0.374472131,0.355038912,2.623892137,0.885350525,0.681444316,0.47664781
4361,0.608637,0.598636,0.38952768,0.37992672,0.741697953,0.595758363,0.48660669,0.415685352,0.363348282,0.341934048,2.606375697,0.874036825,0.674782671,0.465485991
4362,0.607589,0.597397,0.38885696,0.37907264,0.743093873,0.621675099,0.527340079,0.444672063,0.38933765,0.341165376,2.605819577,0.874456725,0.675934586,0.486361465
4363,0.608674,0.595874,0.38955136,0.37726336,0.757534593,0.640827675,0.55026214,0.471409712,0.406727769,0.339537024,2.610830657,0.884182625,0.689196601,0.50221874
4364,0.607426,0.584449,0.38875264,0.36669472,0.748415953,0.610732763,0.50418621,0.426548968,0.362439174,0.330025248,2.595302697,0.871859325,0.679276796,0.464323204
4365,0.608389,0.682212,0.38936896,0.41299232,0.792563553,0.642050843,0.526840674,0.430672539,0.346538031,0.371693088,2.663274097,0.927918825,0.726402371,0.46281419
4366,0.607688,0.611655,0.38892032,0.39018976,0.768010993,0.652008795,0.532407036,0.428325629,0.351860503,0.351170784,2.627795257,0.897903125,0.700484026,0.461069027
4367,0.611423,0.581377,0.39131072,0.36246656,0.740537793,0.617630235,0.534104188,0.45768335,0.38934668,0.326219904,2.585935457,0.863236625,0.671212501,0.484124669
4368,0.608147,0.614377,0.38921408,0.39120768,0.746728913,0.607783131,0.498226504,0.415381204,0.351504963,0.352086912,2.617372137,0.882050525,0.680559316,0.457614075
4369,0.608179,0.59959,0.38923456,0.38098912,0.765560353,0.639648283,0.519718626,0.432574901,0.371659921,0.342890208,2.616169297,0.890864825,0.696886471,0.475500902
4370,0.60938,0.677116,0.3900032,0.41167872,0.776499953,0.626399963,0.53031997,0.429855976,0.382684781,0.370510848,2.651928697,0.914214325,0.710928546,0.48899069
4371,0.609998,0.620137,0.39039872,0.3936432,0.761114433,0.643291547,0.540233237,0.44138659,0.367909272,0.35427888,2.625800417,0.893457425,0.694200181,0.473018903
4372,0.607055,0.606199,0.3885152,0.38769344,0.747814673,0.600651739,0.496521391,0.429217113,0.37977369,0.348924096,2.612800777,0.880307725,0.680937936,0.479880497
4373,0.608892,0.596253,0.38969088,0.37755744,0.741928673,0.607942939,0.489554351,0.431243481,0.354194785,0.339801696,2.599321777,0.870625225,0.674102811,0.457480873
4374,0.607789,0.61983,0.38898496,0.39283808,0.770259313,0.619007451,0.52520596,0.438964768,0.383571815,0.353554272,2.628367737,0.899313525,0.702522866,0.486720157
4375,0.607728,0.624258,0.38894592,0.39423552,0.745506753,0.619205403,0.506564322,0.434051458,0.367641166,0.354811968,2.616988897,0.881247825,0.679442021,0.470362498
4376,0.608311,0.649351,0.38931904,0.40245184,0.752773073,0.608618459,0.498894767,0.405115813,0.353292651,0.362206656,2.628438377,0.890605725,0.687231236,0.460755266
4377,0.607681,0.616665,0.38891584,0.39179072,0.746361953,0.606689563,0.51575165,0.44620132,0.394961056,0.352611648,2.614171697,0.880266825,0.679838171,0.49202221
4378,0.60881,0.62701,0.3896384,0.3954624,0.755483633,0.632386907,0.523109525,0.43208762,0.360870096,0.35591616,2.622004217,0.888743925,0.688798706,0.466444862
4379,0.606642,0.627414,0.38825088,0.39489792,0.748369153,0.617495323,0.528796258,0.453037006,0.400029605,0.355408128,2.617482497,0.882925825,0.682008321,0.496608849
4380,0.608904,0.595145,0.38969856,0.37648992,0.729011153,0.608008923,0.520007138,0.41920571,0.344164568,0.338840928,2.588995497,0.859003325,0.661509196,0.447132319
4381,0.608898,0.705676,0.38969472,0.42066368,0.791434913,0.635547931,0.538038344,0.455630676,0.37170454,0.378597312,2.663981137,0.927708025,0.725503191,0.482905237
4382,0.609434,0.61239,0.39003776,0.39098368,0.776804913,0.628243931,0.510595144,0.435676116,0.354140892,0.351885312,2.626586137,0.901695525,0.708027566,0.463651819
4383,0.607801,0.603565,0.38899264,0.38492608,0.741797313,0.613437851,0.50275028,0.419000224,0.360000179,0.346433472,2.602624737,0.872211025,0.674400741,0.462442348
4384,0.608172,0.625212,0.38923008,0.39468288,0.769004113,0.618803291,0.498242632,0.408594106,0.351275285,0.355214592,2.625584937,0.897294525,0.701076716,0.460479133
4385,0.60819,0.604556,0.3892416,0.38575296,0.772724193,0.631379355,0.529903484,0.461922787,0.40753823,0.347177664,2.618115057,0.895419625,0.703398051,0.505114509
4386,0.60886,0.636112,0.3896704,0.39839104,0.759612273,0.642089819,0.538471855,0.439577484,0.353661987,0.358551936,2.623797177,0.891704725,0.692635386,0.461270535
4387,0.608351,0.630365,0.38934464,0.39638912,0.770260353,0.631808283,0.517846626,0.450677301,0.392541841,0.356750208,2.626719297,0.898489825,0.702317721,0.493731438
4388,0.609122,0.649019,0.38983808,0.40260512,0.782326353,0.664261083,0.545408866,0.449127093,0.380901674,0.362344608,2.638568297,0.910447325,0.714356596,0.486810804
4389,0.608271,0.606508,0.38929344,0.38760096,0.737172193,0.599337755,0.484270204,0.421816163,0.35105293,0.348840864,2.600587057,0.868879625,0.670099051,0.454618269
4390,0.608325,0.606021,0.389328,0.38711616,0.755337393,0.619069915,0.516855932,0.449884745,0.360707796,0.348404544,2.608784857,0.882061125,0.687018326,0.464978462
4391,0.607226,0.598658,0.38862464,0.38039936,0.756870593,0.618696475,0.51855718,0.448045744,0.361236595,0.342359424,2.602434657,0.879652625,0.687566101,0.464919801
4392,0.607132,0.639541,0.38856448,0.39893536,0.749256593,0.600605275,0.51288422,0.412307376,0.340245901,0.359041824,2.616763657,0.883010125,0.682694976,0.448798746
4393,0.610607,0.613529,0.39078848,0.39172352,0.778694753,0.626155803,0.538524642,0.447219714,0.358175771,0.352551168,2.623870897,0.901282825,0.709341771,0.466797182
4394,0.609315,0.628137,0.3899616,0.39598464,0.746805873,0.610244699,0.509395759,0.417516607,0.363213286,0.356386176,2.611787577,0.879296725,0.679928586,0.466429974
4395,0.606984,0.629325,0.38846976,0.39561888,0.748690113,0.638152091,0.540521672,0.466017338,0.40801387,0.356056992,2.611963937,0.880327025,0.681599341,0.502476501
4396,0.607679,0.619124,0.38891456,0.39257696,0.760698193,0.637758555,0.533006844,0.438405475,0.37992438,0.353319264,2.614526057,0.887612125,0.692426676,0.481461929
4397,0.607524,0.624818,0.38881536,0.39434944,0.754720673,0.638976539,0.521981231,0.455584985,0.404067988,0.354914496,2.612909777,0.883815225,0.686994311,0.500017435
4398,0.608584,0.630034,0.38949376,0.39635776,0.767378993,0.632303195,0.540642556,0.440114045,0.388091236,0.356721984,2.620847257,0.894113125,0.699062526,0.489295614
4399,0.605629,0.694444,0.38760256,0.41602336,0.778094593,0.624475675,0.50398054,0.411984432,0.359987545,0.374421024,2.645470657,0.911782625,0.711516601,0.470346561
4400,0.606826,0.608504,0.38836864,0.3889056,0.755969707,0.613575766,0.518460613,0.43676849,0.355814792,0.35001504,2.606890454,0.88143008,0.6873348,0.46093785
4401,0.607041,0.598568,0.38850624,0.38037216,0.739686267,0.607749014,0.494599211,0.422079369,0.356063495,0.342334944,2.589815294,0.86475078,0.670952395,0.457800952
4402,0.606042,0.590112,0.38786688,0.37257408,0.741738187,0.59899055,0.50359244,0.435673952,0.360139161,0.335316672,2.582643174,0.86219068,0.67185131,0.460549465
4403,0.607163,0.629521,0.38858432,0.39573888,0.768352987,0.64028239,0.549025912,0.464020729,0.404416584,0.356164992,2.618715374,0.89353418,0.699648285,0.502240103
4404,0.607279,0.608064,0.38865856,0.38890976,0.760573867,0.629659094,0.506927275,0.43514182,0.352513456,0.350018784,2.607596694,0.88408528,0.69145172,0.458827821
4405,0.607762,0.615095,0.38896768,0.39131424,0.763628347,0.620502678,0.527202142,0.424961714,0.355569371,0.352182816,2.611128414,0.88737838,0.694565855,0.461931173
4406,0.606684,0.617738,0.38827776,0.39181504,0.774379147,0.649103318,0.533282654,0.433026123,0.350820899,0.352633536,2.616604614,0.89549188,0.70465733,0.459755095
4407,0.607908,0.61483,0.38906112,0.39127616,0.768090267,0.651272214,0.553017771,0.468814217,0.378651373,0.352148544,2.612521294,0.89030578,0.698644145,0.480982254
4408,0.606291,0.618292,0.38802624,0.39186656,0.740930667,0.597544534,0.510035627,0.436428502,0.376742801,0.352679904,2.599131894,0.87003128,0.67320582,0.475400497
4409,0.606159,0.633853,0.38794176,0.39680384,0.767317947,0.636654358,0.540923486,0.459138789,0.377311031,0.357123456,2.616862814,0.89209038,0.698511055,0.480266901
4410,0.607018,0.618303,0.38849152,0.39210272,0.742466827,0.602373462,0.491898769,0.425919016,0.364735212,0.352892448,2.599336134,0.87090148,0.67457549,0.465968466
4411,0.607801,0.614864,0.38899264,0.3912528,0.739066907,0.603653526,0.522922821,0.420738256,0.373790605,0.35212752,2.596386254,0.86772658,0.671231825,0.4725778
4412,0.606709,0.673751,0.38829376,0.4097472,0.775411307,0.626729046,0.503783237,0.426626589,0.381301271,0.36877248,2.632652854,0.90403208,0.7075665,0.485847433
4413,0.606249,0.606226,0.38799936,0.38797728,0.745491387,0.61279311,0.516634488,0.41370759,0.342566072,0.349179552,2.595522974,0.87050718,0.676745335,0.448154294
4414,0.607562,0.631361,0.38883968,0.39645536,0.753819467,0.606655574,0.517324459,0.413859567,0.358687654,0.356809824,2.607765094,0.88079228,0.68556267,0.463108579
4415,0.608109,0.608,0.38918976,0.38908512,0.747899227,0.601519382,0.499615505,0.402892404,0.333513923,0.350176608,2.597034734,0.87246698,0.679041165,0.441304534
4416,0.608422,0.621426,0.38939008,0.39355136,0.760215467,0.627372374,0.514697899,0.446158319,0.376526655,0.354196224,2.607259094,0.88373728,0.69109592,0.47796878
4417,0.608465,0.586246,0.3894176,0.36808736,0.731801467,0.623841174,0.525472939,0.438778351,0.368622681,0.331278624,2.567188094,0.84949478,0.661224795,0.464797101
4418,0.606985,0.589955,0.3884704,0.3721216,0.750485707,0.609188566,0.498550853,0.436840682,0.374672546,0.33490944,2.580164454,0.86532508,0.67919555,0.472803053
4419,0.607614,0.641595,0.38887296,0.39974688,0.762360987,0.63188879,0.522711032,0.420968825,0.36157506,0.359772192,2.613327374,0.88784418,0.693731785,0.466828884
4420,0.606961,0.602933,0.38845504,0.38458816,0.759052267,0.607641814,0.489713451,0.420970761,0.353976609,0.346129344,2.596114294,0.87758328,0.68868502,0.458697943
4421,0.606307,0.596283,0.38803648,0.37841344,0.754327547,0.611062038,0.50444963,0.431559704,0.381647763,0.340572096,2.587177214,0.87075238,0.683433755,0.479468686
4422,0.605231,0.606949,0.38734784,0.3878976,0.734861707,0.591089366,0.498871493,0.427497194,0.352797755,0.34910784,2.586528454,0.86069508,0.66632005,0.45437722
4423,0.605534,0.651687,0.38754176,0.40231072,0.753124827,0.640099862,0.530879889,0.436303912,0.360243129,0.362079648,2.609673134,0.88139898,0.685193365,0.464474299
4424,0.607422,0.65682,0.38875008,0.40455744,0.753221547,0.633777238,0.53582179,0.447057432,0.387245946,0.364101696,2.611568214,0.88239488,0.68551488,0.486275733
4425,0.604887,0.593372,0.38712768,0.37607328,0.740987387,0.60358991,0.522071928,0.423257542,0.345406034,0.338465952,2.576566974,0.85877718,0.670434835,0.448080263
4426,0.606824,0.59802,0.38836736,0.37991552,0.745879627,0.601103702,0.511282961,0.411426369,0.363141095,0.341923968,2.582455334,0.86416748,0.67545159,0.463346372
4427,0.606241,0.60194,0.38799424,0.38386528,0.746079387,0.61846351,0.497570808,0.418856646,0.337885317,0.345478752,2.586104974,0.86609218,0.676082585,0.44352669
4428,0.605764,0.649686,0.38768896,0.401744,0.769008107,0.638006486,0.546405189,0.437924151,0.383939321,0.3615696,2.615048054,0.89202808,0.6997631,0.485557073
4429,0.605532,0.621535,0.38754048,0.39266144,0.756975547,0.624780438,0.50982435,0.42585948,0.354687584,0.353395296,2.599549214,0.87826238,0.687297255,0.459402543
4430,0.606907,0.612763,0.38842048,0.3902944,0.733258507,0.605806806,0.494245445,0.396596356,0.333677085,0.35126496,2.584923654,0.85909108,0.66471665,0.438759884
4431,0.604286,0.60152,0.38674304,0.38408768,0.736101787,0.61208143,0.512865144,0.433092115,0.350873692,0.345678912,2.579738574,0.85792018,0.666556385,0.45228299
4432,0.60719,0.633398,0.3886016,0.39698816,0.771252267,0.637801814,0.513441451,0.446353161,0.357482529,0.357289344,2.609814294,0.89053328,0.70107252,0.464092679
4433,0.603747,0.607886,0.38639808,0.38772256,0.739836667,0.594669334,0.498935467,0.430748374,0.375798699,0.348950304,2.584440894,0.86213878,0.670412195,0.473066715
4434,0.604938,0.591271,0.38716032,0.37404,0.742404107,0.602323286,0.506258629,0.424606903,0.369685522,0.336636,2.571642054,0.85702308,0.67105885,0.467153034
4435,0.60518,0.622261,0.3873152,0.39278112,0.771795227,0.637036182,0.544828945,0.451063156,0.365250525,0.353503008,2.604678734,0.88823698,0.700905665,0.469847816
4436,0.605337,0.630709,0.38741568,0.39553472,0.771998827,0.623599062,0.525279249,0.4466234,0.37169872,0.355981248,2.607134134,0.88956648,0.70139074,0.475272272
4437,0.605673,0.617398,0.38763072,0.39138272,0.733296827,0.593037462,0.497229969,0.405383976,0.34950718,0.352244448,2.583231134,0.85826398,0.664538615,0.45125854
4438,0.606678,0.631356,0.38827392,0.39617088,0.771134987,0.62450799,0.500806392,0.405445113,0.353156091,0.356553792,2.606538374,0.88883668,0.70056041,0.460292209
4439,0.605977,0.62332,0.38782528,0.39337504,0.748989147,0.626791318,0.501433054,0.438346443,0.369477155,0.354037536,2.592269614,0.87062938,0.679399205,0.4697076
4440,0.605063,0.604197,0.38724032,0.38640896,0.753816964,0.629853572,0.536682857,0.429746286,0.357797029,0.347768064,2.587317442,0.870567203,0.683004524,0.460351064
4441,0.605713,0.638237,0.38765632,0.398064,0.756522004,0.644817604,0.543454083,0.451963266,0.363170613,0.3582576,2.599925002,0.878223503,0.686947379,0.466181191
4442,0.6041,0.651843,0.386624,0.40190176,0.758609764,0.646487812,0.554390249,0.474712199,0.404569759,0.361711584,2.604406642,0.881508203,0.689334374,0.499957448
4443,0.604771,0.612821,0.38705344,0.38962944,0.768587444,0.640069956,0.522455964,0.448764772,0.391811817,0.350666496,2.596723162,0.882655303,0.697104409,0.489980514
